Name,HighwayType,GeometryType,Lat,Lon,City
North Drive,residential,LineString,43.438008321428576,-80.5040494,Kitchener
Marlborough Avenue,residential,LineString,43.43948866923078,-80.50608844615384,Kitchener
Admiral Road,residential,LineString,43.43672070526316,-80.50720969473686,Kitchener
Sunset Place,residential,LineString,43.468810955,-80.494404965,Kitchener
Union Street,residential,LineString,43.47119790000001,-80.48711595333332,Kitchener
Sereda Road,unclassified,LineString,43.47000433333334,-80.47667539333334,Kitchener
Wellington Street North,tertiary,LineString,43.464353200000005,-80.47444759999999,Kitchener
Wellington Street North,tertiary,LineString,43.46430826666667,-80.47495323333334,Kitchener
Wellington Street North,secondary,LineString,43.466305500000004,-80.46935755,Kitchener
Wellington Street North,secondary,LineString,43.465276849999995,-80.47187819999999,Kitchener
Wellington Street North,secondary,LineString,43.465606199999996,-80.47093665,Kitchener
Conestoga Parkway,motorway,LineString,43.468321450000005,-80.47384844999999,Kitchener
Hamel Avenue,residential,LineString,43.47453077777777,-80.48692386666666,Kitchener
Leander Place,residential,LineString,43.474301125,-80.48957715,Kitchener
Union Boulevard,tertiary,LineString,43.4565821,-80.516676,Kitchener
Conestoga Parkway,motorway,LineString,43.45749718,-80.4708387,Kitchener
Trans-Canada Trail,cycleway,LineString,43.392036149999996,-80.3969174,Kitchener
Doon South Drive,tertiary,LineString,43.3821511,-80.42863708,Kitchener
Doon South Drive,tertiary,LineString,43.3820903,-80.42861497999999,Kitchener
Doon South Drive,tertiary,LineString,43.3821755,-80.42805882500001,Kitchener
Doon South Drive,tertiary,LineString,43.38090612,-80.43115981999999,Kitchener
Doon South Drive,tertiary,LineString,43.382228175,-80.428071725,Kitchener
Doon South Drive,tertiary,LineString,43.38741379,-80.42333583,Kitchener
Pioneer Drive,tertiary,LineString,43.39581687500001,-80.4312896125,Kitchener
Green Valley Drive,residential,LineString,43.39575883076923,-80.42760266923077,Kitchener
Arrowhead Crescent,residential,LineString,43.39443006666667,-80.42804509166666,Kitchener
Arrowhead Place,residential,LineString,43.3942327,-80.42857255,Kitchener
Arrowhead Place,residential,LineString,43.39456523333333,-80.42817983333333,Kitchener
Huron Road,unclassified,LineString,43.400483371428564,-80.43707121428572,Kitchener
Golfview Place,residential,LineString,43.451533874999996,-80.527150475,Kitchener
Golfview Place,residential,LineString,43.452018594736835,-80.52748267894738,Kitchener
Claremont Avenue,residential,LineString,43.450375083333334,-80.52631611666665,Kitchener
Claremont Avenue,residential,LineString,43.45043236666667,-80.52638196666668,Kitchener
Claremont Avenue,residential,LineString,43.449868925000004,-80.527612975,Kitchener
Glasgow Lane,residential,LineString,43.44890096666666,-80.52445393333333,Kitchener
Rusholme Road,residential,LineString,43.45337735000001,-80.5245331,Kitchener
Rusholme Road,residential,LineString,43.45342625625,-80.52478346874999,Kitchener
Briar Patch Lane,residential,LineString,43.44575,-80.53532084000001,Kitchener
Briar Patch Lane,residential,LineString,43.44573486923077,-80.53650636153847,Kitchener
Claremont Avenue,residential,LineString,43.45274148571429,-80.51981688571428,Kitchener
Claremont Avenue,residential,LineString,43.451731543478274,-80.52261662608694,Kitchener
Union Boulevard,tertiary,LineString,43.45327726071429,-80.52271635357144,Kitchener
Union Boulevard,residential,LineString,43.4518684,-80.52572378333333,Kitchener
Argyle Street,unclassified,LineString,43.45408276,-80.51866432,Kitchener
Vicmount Drive,residential,LineString,43.43812059375,-80.52184025625,Kitchener
Rush Meadow Street,residential,LineString,43.38942138,-80.464007865,Kitchener
Farnham Avenue,residential,LineString,43.43728952222222,-80.50575096666667,Kitchener
Roxborough Avenue,residential,LineString,43.43819134615384,-80.50757725384616,Kitchener
Ardelt Place,unclassified,LineString,43.42891396666666,-80.47716073333335,Kitchener
Overland Drive,residential,LineString,43.42898601666667,-80.46883091666666,Kitchener
Siebert Avenue,residential,LineString,43.42296766896552,-80.45663740344828,Kitchener
Woodhaven Road,residential,LineString,43.42360546875,-80.45281083437499,Kitchener
Reyburn Avenue,residential,LineString,43.42236933684211,-80.45361641578945,Kitchener
Belwood Crescent,residential,LineString,43.42261104,-80.4497446,Kitchener
Balfour Crescent,residential,LineString,43.422331694444445,-80.44770945555554,Kitchener
Fairlawn Road,residential,LineString,43.424905575,-80.44733387499998,Kitchener
Connaught Street,residential,LineString,43.43192820000001,-80.45683178333333,Kitchener
Connaught Place,residential,LineString,43.43261796,-80.45780918,Kitchener
Second Avenue,residential,LineString,43.43341729090909,-80.45598460909092,Kitchener
Third Avenue,residential,LineString,43.43344163333334,-80.45463795555554,Kitchener
St. Jerome Avenue,residential,LineString,43.4312085875,-80.44423809999999,Kitchener
St. Jerome Crescent,residential,LineString,43.43019691290323,-80.44477985806449,Kitchener
Sixth Avenue,residential,LineString,43.43071595,-80.45191690714286,Kitchener
Eighth Avenue,residential,LineString,43.42987749999999,-80.44971034999999,Kitchener
Ninth Avenue,residential,LineString,43.42914035999999,-80.448791128,Kitchener
Carrol Street,residential,LineString,43.427874233333334,-80.44834038333333,Kitchener
Munroe Street,residential,LineString,43.427147975,-80.4464078625,Kitchener
Cedarwoods Crescent,residential,LineString,43.42771540769232,-80.44158287179486,Kitchener
Cotton Grass Street,residential,LineString,43.40783392,-80.50221864,Kitchener
Cotton Grass Street,residential,LineString,43.406966849999996,-80.503488,Kitchener
Blue Lace Crescent,residential,LineString,43.40455543571428,-80.5137011357143,Kitchener
Helena Feasby Street,residential,LineString,43.40307084499999,-80.500138405,Kitchener
Isaiah Place,residential,LineString,43.40362512499999,-80.521459275,Kitchener
Gravel Ridge Trail,residential,LineString,43.4020354,-80.5249426425,Kitchener
Melinda Street,residential,LineString,43.40187898888888,-80.52425707777778,Kitchener
Magdalena Court,residential,LineString,43.40264884,-80.52323796,Kitchener
Doon Village Road,secondary,LineString,43.39902805,-80.44701534999999,Kitchener
Doon Village Road,tertiary,LineString,43.382367425,-80.428403275,Kitchener
Doon Village Road,tertiary,LineString,43.382344550000006,-80.42847355,Kitchener
Chestnut Hill Crescent,residential,LineString,43.38153394166667,-80.42742442499998,Kitchener
Chestnut Hill Crescent,residential,LineString,43.381947339999996,-80.42829928,Kitchener
Forest Edge Trail,tertiary,LineString,43.38160655714286,-80.4253759809524,Kitchener
Chestnut Hill Crescent,residential,LineString,43.38195666,-80.42823234,Kitchener
Berry Moss Street,residential,LineString,43.40505135,-80.51660623333333,Kitchener
Frey Crescent,residential,LineString,43.40297738333334,-80.50086236111107,Kitchener
Harding Street,residential,LineString,43.40279540526316,-80.49889745263155,Kitchener
Riehm Street,residential,LineString,43.40396268846155,-80.49896019230769,Kitchener
Rockwood Road,residential,LineString,43.404135690000004,-80.49598422999998,Kitchener
Erinbrook Court,residential,LineString,43.404951725,-80.495924775,Kitchener
Ridgeway Crescent,residential,LineString,43.40639622941177,-80.49668302941176,Kitchener
Killarney Crescent,residential,LineString,43.410792286956514,-80.49630675652173,Kitchener
Dunedin Court,residential,LineString,43.41005256,-80.49587324000001,Kitchener
Warwick Court,residential,LineString,43.41097328,-80.49464160000001,Kitchener
Faircrest Court,residential,LineString,43.410488325,-80.49381215,Kitchener
Highcroft Court,residential,LineString,43.411079211111115,-80.49332675555554,Kitchener
Uxbridge Crescent,residential,LineString,43.41206086296297,-80.4880792888889,Kitchener
Folkstone Crescent,residential,LineString,43.407887371428565,-80.49014398571428,Kitchener
Rosebank Place,residential,LineString,43.409810449999995,-80.48944405,Kitchener
Rosebank Crescent,residential,LineString,43.4088496,-80.49103184444444,Kitchener
Folkstone Place,residential,LineString,43.40841596666667,-80.48835216666667,Kitchener
Julia Crescent,residential,LineString,43.40835012352941,-80.49422450588236,Kitchener
White Sands Court,residential,LineString,43.407642349999996,-80.4946722,Kitchener
Bonnybank Court,residential,LineString,43.40611882857143,-80.48869311428572,Kitchener
Pipers Green Court,residential,LineString,43.406403175,-80.487613,Kitchener
Goundry Crescent,residential,LineString,43.40882815,-80.48421916666668,Kitchener
Yarwood Place,residential,LineString,43.4092161,-80.48638887999999,Kitchener
Fairbank Place,residential,LineString,43.41061940000001,-80.48646987619047,Kitchener
Nichole Crescent,residential,LineString,43.40601847916667,-80.48368962083332,Kitchener
Spring Hill Place,residential,LineString,43.40632838888889,-80.48067376666667,Kitchener
Settlers Drive,residential,LineString,43.41064144999999,-80.47882408333334,Kitchener
Countryside Crescent,residential,LineString,43.4084989925926,-80.47920234074074,Kitchener
Kesselring Drive,residential,LineString,43.40876651818182,-80.47882600000001,Kitchener
Kesselring Court,residential,LineString,43.40864955000001,-80.47923797499999,Kitchener
Thistledown Drive,residential,LineString,43.404521566666666,-80.48550406666668,Kitchener
Battler Road,tertiary,LineString,43.395994725,-80.46139705,Kitchener
Old Huron Road,tertiary,LineString,43.39696069,-80.45868897999999,Kitchener
Biehn Drive,tertiary,LineString,43.38788290294117,-80.45619852058822,Kitchener
Kilkerran Crescent,residential,LineString,43.38773847142857,-80.45676299999998,Kitchener
Robertson Crescent,residential,LineString,43.38800884827585,-80.45406207586207,Kitchener
Spencer Court,residential,LineString,43.38592934,-80.45778156000002,Kitchener
Spencer Court,residential,LineString,43.386182850000004,-80.4579822722222,Kitchener
Kilbirnie Court,residential,LineString,43.38833801538462,-80.45764842307693,Kitchener
Macintosh Place,residential,LineString,43.388902475,-80.45442342499999,Kitchener
Macintosh Place,residential,LineString,43.38913933125,-80.45402906874999,Kitchener
Culloden Place,residential,LineString,43.38730973333333,-80.45349216666666,Kitchener
Culloden Place,residential,LineString,43.38748128823529,-80.45430792941175,Kitchener
Mcleod Court,residential,LineString,43.39040145,-80.45693519000001,Kitchener
Marl Meadow Drive,residential,LineString,43.39187941470588,-80.45927252352938,Kitchener
Marl Meadow Court,residential,LineString,43.392299485714275,-80.46060847142857,Kitchener
Guelph Street,unclassified,LineString,43.46903695,-80.471442475,Kitchener
Conestoga Parkway,motorway,LineString,43.4668197,-80.47302715000001,Kitchener
Conestoga Parkway,motorway,LineString,43.468378650000005,-80.47366105,Kitchener
Conestoga Parkway,motorway,LineString,43.46842985,-80.4734792,Kitchener
Conestoga Parkway,motorway,LineString,43.470707425,-80.47480875,Kitchener
Conestoga Parkway,motorway,LineString,43.4684836,-80.4732961,Kitchener
Conestoga Parkway,motorway,LineString,43.470940580000004,-80.47482814,Kitchener
Weichel Street,residential,LineString,43.44054943636364,-80.51994077272727,Kitchener
Weichel Street,residential,LineString,43.44170236250001,-80.51779572500001,Kitchener
Belton Drive,residential,LineString,43.442060774999995,-80.5193121,Kitchener
Belton Drive,residential,LineString,43.44136884210526,-80.52131644736842,Kitchener
Alice Avenue,residential,LineString,43.442709980000004,-80.51703572,Kitchener
Burn Place,residential,LineString,43.44054017999999,-80.50831858000001,Kitchener
Burn Place,residential,LineString,43.44070641428571,-80.50783709285713,Kitchener
Metzloff Drive,residential,LineString,43.44165823,-80.50800611000003,Kitchener
Metzloff Drive,residential,LineString,43.440617612500006,-80.51027235000001,Kitchener
Edgewood Drive,residential,LineString,43.441753516666665,-80.51124994999999,Kitchener
Sandra Avenue,residential,LineString,43.442335208333326,-80.50870314166666,Kitchener
Jack Avenue,residential,LineString,43.442955215384615,-80.50950121538462,Kitchener
Carlton Street,residential,LineString,43.44123913999999,-80.51089118,Kitchener
Saint Clair Avenue,residential,LineString,43.436721835,-80.49544372,Kitchener
Saint Clair Avenue,residential,LineString,43.43770573333333,-80.49563553333334,Kitchener
York Street,residential,LineString,43.4563234625,-80.5179214625,Kitchener
York Street,residential,LineString,43.45479937142857,-80.51501405238096,Kitchener
Wood Street,residential,LineString,43.45497954444444,-80.51363628888889,Kitchener
Wood Street,residential,LineString,43.453971833333334,-80.51554758333333,Kitchener
Gildner Street,residential,LineString,43.45403725384616,-80.51351807692308,Kitchener
Elm Street,residential,LineString,43.452977540000006,-80.51037956,Kitchener
Gage Avenue,unclassified,LineString,43.44590505,-80.51864312272727,Kitchener
Waverly Road,residential,LineString,43.44830148,-80.50859986,Kitchener
Homewood Avenue,residential,LineString,43.44276880909091,-80.50136473636363,Kitchener
Brock Street,residential,LineString,43.44193442727272,-80.50097734545454,Kitchener
Woodside Avenue,unclassified,LineString,43.44194993999999,-80.49650048000001,Kitchener
Wentworth Avenue,residential,LineString,43.439526529999995,-80.49101138,Kitchener
Lansdowne Boulevard,residential,LineString,43.43990175,-80.49077591666666,Kitchener
Binscarth Road,residential,LineString,43.43713292857142,-80.49962287142856,Kitchener
Coral Crescent,residential,LineString,43.435008399999994,-80.49698814999999,Kitchener
Norfolk Crescent,residential,LineString,43.43623897058824,-80.49620386470589,Kitchener
Hearth Crescent,residential,LineString,43.43576667307693,-80.50931783076923,Kitchener
Raylene Road,residential,LineString,43.435758666666665,-80.51033403333332,Kitchener
Hahn Place,residential,LineString,43.434314799999996,-80.50861554285714,Kitchener
Hahn Place,residential,LineString,43.434608842857145,-80.50903994285714,Kitchener
Hahn Place,residential,LineString,43.4346674,-80.50896722857144,Kitchener
Hahn Place,residential,LineString,43.434977440000004,-80.50932986,Kitchener
Paulander Drive,residential,LineString,43.43969603870967,-80.5158068032258,Kitchener
Garden Avenue,residential,LineString,43.44025882500001,-80.50013284166667,Kitchener
Vancamp Avenue,residential,LineString,43.44030548333333,-80.50167114999999,Kitchener
Halls Lane,service,LineString,43.44958984285715,-80.49013962857143,Kitchener
Borden Avenue South,unclassified,LineString,43.44243818333334,-80.47410756666666,Kitchener
Prueter Avenue,residential,LineString,43.46784892857143,-80.4906501857143,Kitchener
Elmwood Avenue,residential,LineString,43.46706891666667,-80.49056051666666,Kitchener
Boehmer Street,residential,LineString,43.47038525999999,-80.48968629999999,Kitchener
Valewood Place,residential,LineString,43.471046625,-80.48971209999999,Kitchener
Edwin Street,residential,LineString,43.46571545555556,-80.4886581111111,Kitchener
Oxford Street,residential,LineString,43.47101934166667,-80.48691856666666,Kitchener
Elizabeth Street,residential,LineString,43.468469553333335,-80.48735891333334,Kitchener
Bond Street,residential,LineString,43.46992802142858,-80.48562494285716,Kitchener
Union Lane,residential,LineString,43.47175014,-80.48555206,Kitchener
Arnold Street,residential,LineString,43.46674576428571,-80.48588769285713,Kitchener
Oxford Street,residential,LineString,43.46764761666666,-80.48629503333332,Kitchener
Leonard Street,residential,LineString,43.466759450000005,-80.48686654999999,Kitchener
Englewood Place,residential,LineString,43.46579948,-80.48531586,Kitchener
Adam Street,unclassified,LineString,43.46038137777777,-80.49106193333334,Kitchener
Edwin Street,residential,LineString,43.46267565000001,-80.48706121000001,Kitchener
St. Vincent Street,residential,LineString,43.46344004374999,-80.48565048750001,Kitchener
Hillview Street,residential,LineString,43.462465890909094,-80.48519735454546,Kitchener
Forest Trail,path,LineString,43.39486923333333,-80.48479133333333,Kitchener
Forest Trail,path,LineString,43.394932321999995,-80.487197266,Kitchener
Ebydale Drive,residential,LineString,43.45418228333333,-80.43272988333332,Kitchener
Heritage Drive,residential,LineString,43.46282117272727,-80.44143831818181,Kitchener
Indian Road,residential,LineString,43.457066071999996,-80.437990104,Kitchener
Forfar Court,residential,LineString,43.46538260952381,-80.45387612857142,Kitchener
Rothsay Avenue,residential,LineString,43.46835838181818,-80.44745553636365,Kitchener
Smetana Drive,residential,LineString,43.469040642857145,-80.44254388571427,Kitchener
Marketa Crescent,residential,LineString,43.468429154545454,-80.44046060909089,Kitchener
Matthew Street,residential,LineString,43.46580042857143,-80.44517180000001,Kitchener
Matthew Court,residential,LineString,43.46552726666666,-80.44500459999999,Kitchener
Tupper Crescent,residential,LineString,43.46235447777778,-80.4436451777778,Kitchener
Confederation Drive,residential,LineString,43.461672899999996,-80.44412351250001,Kitchener
Halifax Drive,residential,LineString,43.46231830000001,-80.44576873000001,Kitchener
Tupper Court,residential,LineString,43.4627563,-80.443067,Kitchener
Oakhurst Crescent,residential,LineString,43.45961565500001,-80.43697474,Kitchener
Natchez Road,residential,LineString,43.46594782857143,-80.4466654142857,Kitchener
Luella Street,residential,LineString,43.45750667142857,-80.48111925714285,Kitchener
Sunrise Place,residential,LineString,43.469594,-80.4413151,Kitchener
Strathcona Crescent,residential,LineString,43.46008707142857,-80.4460483047619,Kitchener
Amber Drive,residential,LineString,43.460759599999996,-80.44629793333333,Kitchener
Champlain Crescent,residential,LineString,43.46270612727273,-80.44889420909092,Kitchener
Wolfe's Court,residential,LineString,43.46297282,-80.45055665999999,Kitchener
Carson Drive,residential,LineString,43.4611697,-80.44953101666668,Kitchener
Birkshire Court,residential,LineString,43.45921312631578,-80.44950088947368,Kitchener
River Road East,tertiary,LineString,43.45792426666666,-80.45178443333334,Kitchener
Chestnut Street,residential,LineString,43.45734453636363,-80.4796369090909,Kitchener
Locust Street,residential,LineString,43.457753007142855,-80.4786067642857,Kitchener
Filbert Street,residential,LineString,43.45823265384615,-80.47759735384616,Kitchener
Dunham Avenue,residential,LineString,43.45848703,-80.47641026000001,Kitchener
Indiana Street,residential,LineString,43.459684875,-80.476014075,Kitchener
Mansion Street,residential,LineString,43.45730015,-80.47955563333333,Kitchener
Raitar Avenue,residential,LineString,43.46285117142856,-80.5000701142857,Kitchener
Ellis Avenue,residential,LineString,43.46219207500001,-80.49825064999999,Kitchener
Ahrens Street West,residential,LineString,43.4555948,-80.49182686666666,Kitchener
Brunswick Avenue,residential,LineString,43.46472375555555,-80.49830821111112,Kitchener
Hartwood Avenue,residential,LineString,43.465478857142855,-80.49810512857142,Kitchener
Wilson Avenue,tertiary,LineString,43.41735778,-80.44207750000001,Kitchener
Wabanaki Drive,tertiary,LineString,43.42071993124999,-80.43580105624999,Kitchener
Hidden Valley Crescent,residential,LineString,43.412928475,-80.42238502083332,Kitchener
Canters Close,residential,LineString,43.4138337,-80.42054665999999,Kitchener
Paddock Court,residential,LineString,43.413420200000004,-80.42342977,Kitchener
Goodrich Drive,unclassified,LineString,43.41565062857142,-80.43715202857142,Kitchener
River Valley Drive,residential,LineString,43.41336258235293,-80.4308969235294,Kitchener
River Birch Street,residential,LineString,43.41311764285715,-80.42787772857142,Kitchener
Victoria Street North,secondary,LineString,43.45584796666666,-80.49068338888888,Kitchener
Ahrens Street West,residential,LineString,43.455220800000006,-80.49086023333332,Kitchener
Hartwood Place,residential,LineString,43.46526106923076,-80.49924923846153,Kitchener
Wilhelm Street,residential,LineString,43.4597094,-80.4948348857143,Kitchener
Bruce Street,primary,LineString,43.462205325,-80.469463225,Kitchener
Sleepy Hollow Court,residential,LineString,43.435860511111116,-80.54648474444444,Kitchener
Henry Sturm Trail,cycleway,LineString,43.43593773333333,-80.52285083333334,Kitchener
Countrystone Place,residential,LineString,43.43879185,-80.5521781,Kitchener
Henry Sturm Trail,cycleway,LineString,43.436640966666666,-80.51545463333333,Kitchener
Henry Sturm Trail,cycleway,LineString,43.4365839,-80.5163884,Kitchener
Henry Sturm Trail,cycleway,LineString,43.43640057142857,-80.51772154285716,Kitchener
Laurentian Trail,path,LineString,43.41471059999999,-80.50553595,Kitchener
Laurentian Trail,path,LineString,43.418235189655164,-80.48648026206897,Kitchener
Madison Avenue North,residential,LineString,43.44726735555555,-80.48163172222222,Kitchener
Charles Street East,secondary,LineString,43.4392379,-80.46699248333333,Kitchener
Conestoga Parkway,motorway,LineString,43.44182288181818,-80.45602556363636,Kitchener
Highway 8,motorway,LineString,43.4345421,-80.4518017,Kitchener
Highway 8,motorway,LineString,43.4108236,-80.3922826,Kitchener
Highway 8,motorway,LineString,43.41058245,-80.39163485,Kitchener
Highway 8,motorway,LineString,43.410364099999995,-80.39179195,Kitchener
Sportsworld Drive,secondary,LineString,43.411349066666666,-80.39099123333334,Kitchener
Highway 8,motorway,LineString,43.420300850000004,-80.41693575,Kitchener
Highway 8,motorway,LineString,43.42051175,-80.41681115,Kitchener
Highway 8,motorway,LineString,43.41721716666667,-80.41084973333334,Kitchener
Conestoga Parkway,motorway,LineString,43.45440825,-80.46869620000001,Kitchener
Conestoga Parkway,motorway,LineString,43.45810958,-80.4715808,Kitchener
Edna Street,residential,LineString,43.45752538571429,-80.47200598571429,Kitchener
Bruce Street,secondary,LineString,43.460680260000004,-80.46855131999999,Kitchener
Victoria Street North,primary,LineString,43.463288420000005,-80.46735095,Kitchener
Conestoga Parkway,motorway,LineString,43.4615009,-80.47089873333334,Kitchener
Lancaster Street West,secondary,LineString,43.473852449999995,-80.48439495,Kitchener
Conestoga Parkway,motorway,LineString,43.47402965,-80.49393624999999,Waterloo
Conestoga Parkway,motorway,LineString,43.47354144,-80.48501264000001,Kitchener
Conestoga Parkway,motorway,LineString,43.474186366666665,-80.4936802,Waterloo
Conestoga Parkway,motorway,LineString,43.430427550000005,-80.47004235,Kitchener
Conestoga Parkway,motorway,LineString,43.4303803,-80.472016175,Kitchener
Conestoga Parkway,motorway,LineString,43.43061583333333,-80.47013283333334,Kitchener
Conestoga Parkway,motorway,LineString,43.42839635,-80.4812907,Kitchener
Conestoga Parkway,motorway,LineString,43.42862065,-80.48131585,Kitchener
Conestoga Parkway,motorway,LineString,43.42529089090909,-80.49562629090909,Kitchener
Conestoga Parkway,motorway,LineString,43.427768549999996,-80.4844333,Kitchener
Conestoga Parkway,motorway,LineString,43.42795075,-80.48457110000001,Kitchener
Highway 8,motorway,LineString,43.417025622222226,-80.40982271111109,Kitchener
Conestoga Parkway,motorway,LineString,43.432165986666654,-80.46021694666666,Kitchener
Conestoga Parkway,motorway,LineString,43.430808325,-80.46754465,Kitchener
Krug Street,tertiary,LineString,43.45658926666667,-80.46208087916669,Kitchener
Belleview Avenue,residential,LineString,43.4536003,-80.461283425,Kitchener
Krug Street,residential,LineString,43.45865594285715,-80.45700114285715,Kitchener
Sherwood Avenue,residential,LineString,43.45536355714285,-80.4618031142857,Kitchener
Becker Street,residential,LineString,43.45347668750001,-80.46576445000001,Kitchener
Bruce Street,residential,LineString,43.45959753333333,-80.46789243333335,Kitchener
Fife Avenue,residential,LineString,43.45765095000001,-80.46873355,Kitchener
Cambridge Avenue,residential,LineString,43.456852379999994,-80.46415835999998,Kitchener
Islington Avenue,residential,LineString,43.458796355555556,-80.46143925555555,Kitchener
Rosemount Drive,residential,LineString,43.46131296,-80.46057444,Kitchener
Hett Avenue,residential,LineString,43.45995448333334,-80.49682563333333,Kitchener
Duke Street West,residential,LineString,43.45969355555555,-80.50146594444445,Kitchener
Conestoga Parkway,motorway,LineString,43.4541477,-80.468039,Kitchener
Conestoga Parkway,motorway,LineString,43.45601588333333,-80.4699734,Kitchener
Conestoga Parkway,motorway,LineString,43.4540605,-80.46832263333333,Kitchener
Conestoga Parkway,motorway,LineString,43.45206495000001,-80.46616535000001,Kitchener
Community Trail,path,LineString,43.471420092857144,-80.49359455714284,Kitchener
Conestoga Parkway,motorway,LineString,43.411994916666664,-80.53435006666668,Kitchener
Conestoga Parkway,motorway,LineString,43.423309200000006,-80.50281885000001,Kitchener
Conestoga Parkway,motorway,LineString,43.42488226363636,-80.49674191818183,Kitchener
Conestoga Parkway,motorway,LineString,43.42317215,-80.50272575,Kitchener
Roy Street,residential,LineString,43.45322015000001,-80.48818333749999,Kitchener
Sheldon Avenue North,residential,LineString,43.44374790555554,-80.46140525,Kitchener
Springdale Drive,residential,LineString,43.47835398888889,-80.49166107777779,Kitchener
Anthony Place,residential,LineString,43.443564175,-80.440618275,Kitchener
Melvern Court,residential,LineString,43.45279292222224,-80.43199640555558,Kitchener
Chartwell Court,residential,LineString,43.450447721052626,-80.43564913684209,Kitchener
Farrier Place,residential,LineString,43.398186776923076,-80.43739326923075,Kitchener
Holborn Court,residential,LineString,43.450415444444445,-80.44207906666666,Kitchener
Wandsworth Place,residential,LineString,43.45663662142858,-80.45734905714288,Kitchener
Branwood Place,residential,LineString,43.44219617777778,-80.42446873888888,Kitchener
Dineen Court,residential,LineString,43.464251852631584,-80.43627771052633,Kitchener
Greensview Drive,residential,LineString,43.400209972727275,-80.38469692727273,Kitchener
Tweedsmuir Court,residential,LineString,43.445196194444435,-80.42936836666667,Kitchener
Perin Place,residential,LineString,43.394503175,-80.449538495,Kitchener
Tinatawa Court,residential,LineString,43.43126432105264,-80.40878065263159,Kitchener
Waterford Court,residential,LineString,43.38639888,-80.43389302666668,Kitchener
Horizon Court,residential,LineString,43.47678326,-80.48877590999999,Kitchener
Wordsworth Place,residential,LineString,43.46388954210527,-80.4379781105263,Kitchener
Brembel Court,residential,LineString,43.46066404,-80.43059127500001,Kitchener
Fairway Court,residential,LineString,43.44126717142857,-80.41645806428572,Kitchener
Oneida Place,residential,LineString,43.42995635454545,-80.41264765454547,Kitchener
Viewmont Close,residential,LineString,43.444082528571435,-80.44354769047618,Kitchener
Sutherland Walk,residential,LineString,43.387099584210524,-80.45087914210526,Kitchener
Old Huron Court,residential,LineString,43.397009088888886,-80.45357017777776,Kitchener
Ardwood Place,residential,LineString,43.44161687368422,-80.42360921052631,Kitchener
Westchester Place,residential,LineString,43.46217585789474,-80.43493751052631,Kitchener
Nipigon Place,residential,LineString,43.464766783333324,-80.44086238888889,Kitchener
Glencliffe Court,residential,LineString,43.462545383333335,-80.43141547777776,Kitchener
Camden Place,residential,LineString,43.459092444444444,-80.46041945,Kitchener
Jadestone Court,residential,LineString,43.450664088888885,-80.43177786111113,Kitchener
Briarmeadow Place,residential,LineString,43.444139710526315,-80.42711404736842,Kitchener
Hudson Court,residential,LineString,43.45755229000001,-80.44390628,Kitchener
Janet Court,residential,LineString,43.454268742105256,-80.42010120526315,Kitchener
Pinebrook Hollow,residential,LineString,43.3828268047619,-80.41939622857142,Kitchener
Doonbrook Place,residential,LineString,43.39027194545455,-80.4346584090909,Kitchener
Bound Brook Court,residential,LineString,43.4475646625,-80.434229375,Kitchener
Perkell Place,residential,LineString,43.45773262083333,-80.4568827875,Kitchener
Tamroth Close,residential,LineString,43.434532645000004,-80.48559856,Kitchener
Sunbridge Crescent,residential,LineString,43.489602266666665,-80.47802200000001,Kitchener
Rosewood Place,residential,LineString,43.44370743888889,-80.45048980555555,Kitchener
Rolling Acres Court,residential,LineString,43.44501340000001,-80.4200750125,Kitchener
Mitton Place,residential,LineString,43.3901326736842,-80.45448877894735,Kitchener
Keewatin Place,residential,LineString,43.46419490526316,-80.43504420526315,Kitchener
Batterswood Court,residential,LineString,43.450665325,-80.42854276999998,Kitchener
Muskoka Court,residential,LineString,43.46574322105263,-80.44292962631579,Kitchener
Tecumseh Crescent,residential,LineString,43.45552425999999,-80.44082010000001,Kitchener
The Crestway,residential,LineString,43.41309094285714,-80.40664065714284,Kitchener
Norbert Place,residential,LineString,43.48340891428571,-80.46604758571428,Kitchener
Edenbridge Place,residential,LineString,43.44727152777778,-80.43221544444444,Kitchener
Gottscheer Court,residential,LineString,43.43192115555556,-80.4936343,Kitchener
Evelyn Crescent,residential,LineString,43.44764949444445,-80.4517118888889,Kitchener
Burnt Ember Court,residential,LineString,43.45165662222222,-80.42917887222222,Kitchener
Harvest Court,residential,LineString,43.391612572222215,-80.44237452777777,Kitchener
Gregg Court,residential,LineString,43.45293477777778,-80.42250404444444,Kitchener
Michener Court,residential,LineString,43.448464522222224,-80.42561988888889,Kitchener
Charles Best Place,residential,LineString,43.435207850000005,-80.48798587857141,Kitchener
Georgian Place,residential,LineString,43.467677831578946,-80.43930533684211,Kitchener
Zeller Court,residential,LineString,43.451276095,-80.42287101,Kitchener
Wrenwood Place,residential,LineString,43.44217637222222,-80.42731884999999,Kitchener
Cherokee Court,residential,LineString,43.43193588333333,-80.41115547777777,Kitchener
Tisdale Court,residential,LineString,43.44002739473684,-80.42612870526317,Kitchener
Chartwell Court,residential,LineString,43.450928484999984,-80.43427144,Kitchener
Oswego Court,residential,LineString,43.46582335000001,-80.43776237222221,Kitchener
Foxwood Place,residential,LineString,43.449818426315794,-80.42797147894737,Kitchener
Idlewood Drive,residential,LineString,43.440468976923086,-80.44209040769232,Kitchener
